id,length,name,sample_rate,record_datetime,sound_type,species,gender,fed,plurality,age,method,mic_type,device_type,country,district,province,place,location_type
3085,13.049619,#380-406.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3093,7.513002,#380-406.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3088,11.771587,#380-406.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3125,9.99858,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3121,16.565682,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3112,31.101636,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3114,16.486168,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3116,2.69932,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3117,13.742579,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3118,18.912653,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3119,11.482268,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3123,12.350819,#407-422.wav,44100,01-07-18 12:00,mosquito,,,,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3122,16.567766,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3115,9.749668,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3111,15.044991,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3113,13.391268,#407-422.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3124,10.213178,#407-422.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3120,13.890809,#407-422.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,f,Single,,HLC,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3174,9.700311,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3182,9.481995,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3163,18.019919,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3172,15.689249,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3185,7.09232,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3132,11.098713,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3164,8.661835,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3141,11.517643,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3180,19.860855,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3126,0.770007,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3128,12.491215,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3129,13.854214,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3130,17.901911,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3131,17.960915,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3134,3.743824,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3138,13.287774,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3127,11.733009,#423-487.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3139,6.313462,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3142,15.913465,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3143,5.888631,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3144,16.025574,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3145,18.598162,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3146,6.419671,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3147,6.183653,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3148,6.154151,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3171,1.475108,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3149,10.290353,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3150,7.145424,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3184,7.658761,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3151,9.523298,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3152,9.700311,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3153,11.145916,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3155,8.850648,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3156,7.10412,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3157,10.443765,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3158,12.131289,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3159,12.921946,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3160,10.37296,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3161,12.084085,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3162,12.485314,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3165,9.198773,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3166,11.045609,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3167,7.198528,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3168,5.73522,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3173,10.349358,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3140,9.877324,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3177,7.703014,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3178,12.243396,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3186,8.095393,#423-487.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3133,4.7764,#423-487.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3179,8.673636,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3135,3.00627,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3137,7.844625,#423-487.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3183,11.116414,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3187,7.36325837,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3176,8.177999,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3169,7.304735,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3136,15.706951,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3170,10.077938,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3181,10.192997,#423-487.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3154,9.900925,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3175,13.452986,#423-487.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3188,7.90203,#489-495.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3192,7.457381,#489-495.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3191,8.778622,#489-495.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3189,9.528171,#489-495.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3194,6.491663338,#489-495.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3193,2.143838,#489-495.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3190,7.508198,#489-495.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3204,8.396004,#496-510.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3200,13.287744,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3195,4.358095,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3201,9.596704,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3202,13.314425,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3203,11.960304,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3206,7.924618,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3207,14.550701,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3208,7.319821,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3197,1.761026,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3199,11.119814,#496-510.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3196,7.155281,#496-510.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3209,12.0867544,#496-510.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3198,8.046912,#496-510.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3205,8.111394,#496-510.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3218,27.476255,#511-526.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3219,7.083252,#511-526.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3210,5.170586,#511-526.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3211,14.934577,#511-526.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3213,8.176741,#511-526.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3221,9.3777,#511-526.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3212,14.597888,#511-526.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3217,8.669751,#511-526.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3215,20.06909,#511-526.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3214,14.050768,#511-526.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3223,4.307800048,#511-526.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3222,8.020421,#511-526.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3220,15.668079,#511-526.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3216,3.748675,#511-526.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3232,1.940793,#527-539.wav,44100,01-07-18 12:00,mosquito,an minimus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3234,4.639607,#527-539.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3227,7.175054,#527-539.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3228,5.933469,#527-539.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3230,9.893472,#527-539.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3233,6.403964,#527-539.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3231,21.067736,#527-539.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3224,10.507729,#527-539.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3229,6.175251,#527-539.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3235,11.46140546,#527-539.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3225,7.906936,#527-539.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3226,16.624169,#527-539.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3236,6.701585,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3258,14.181863,#540-576.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3239,4.15571,#540-576.wav,44100,01-07-18 12:00,mosquito,an dirus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3244,6.951736,#540-576.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3262,3.552526,#540-576.wav,44100,01-07-18 12:00,mosquito,an harrisoni,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3240,6.560373,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3241,6.963839,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3261,5.323746,#540-576.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3242,9.699346,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3253,10.282355,#540-576.wav,44100,01-07-18 12:00,mosquito,an maculatus,Female,t,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3243,14.629711,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3245,9.570235,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3247,8.726978,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3248,3.978184,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3249,5.92693,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3250,9.126422,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3251,7.593247,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
3252,4.010461,#540-576.wav,44100,01-07-18 12:00,mosquito,,,,Single,,ABN,telinga,olympus,Thailand,Sai Yok District,Kanchanaburi Province,field site near Pu Teuy Village,cup
